"1725942291-194","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lancaster, PA","60.4%","68.4%"
"1725942291-195","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lansing-East Lansing, MI","63.6%","71.6%"
"1725942291-196","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Laredo, TX","42.6%","50.0%"
"1725942291-197","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Las Cruces, NM","50.6%","56.0%"
"1725942291-198","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Las Vegas-Henderson-Paradise, NV","54.5%","65.1%"
"1725942291-199","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lawrence, KS","54.5%","64.4%"
"1725942291-200","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lawton, OK","37.0%","40.7%"
"1725942291-201","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lebanon, PA","59.1%","66.5%"
"1725942291-202","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lewiston, ID-WA","55.4%","65.7%"
"1725942291-203","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lewiston-Auburn, ME","67.4%","69.8%"
"1725942291-204","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lexington-Fayette, KY","59.9%","66.3%"
"1725942291-205","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lima, OH","58.1%","61.6%"
"1725942291-206","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lincoln, NE","58.4%","66.5%"
"1725942291-207","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Little Rock-North Little Rock-Conway, AR","55.0%","58.8%"
"1725942291-208","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Logan, UT-ID","58.4%","66.4%"
"1725942291-209","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Longview, TX","51.4%","58.2%"
"1725942291-210","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Longview, WA","57.9%","73.0%"
"1725942291-211","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Los Angeles-Long Beach-Anaheim, CA","55.4%","68.1%"
"1725942291-212","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Louisville/Jefferson County, KY-IN","61.8%","67.3%"
"1725942291-213","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lubbock, TX","45.0%","54.0%"
"1725942291-214","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Lynchburg, VA","63.0%","68.6%"
"1725942291-215","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Macon-Bibb County, GA","56.1%","63.6%"
"1725942291-216","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Madera, CA","46.8%","56.9%"
"1725942291-217","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Madison, WI","75.3%","81.3%"
"1725942291-218","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Manchester-Nashua, NH","68.2%","72.6%"
"1725942291-219","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Manhattan, KS","40.2%","48.4%"
"1725942291-220","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Mankato, MN","66.5%","69.9%"
"1725942291-221","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Mansfield, OH","58.4%","62.1%"
"1725942291-222","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","McAllen-Edinburg-Mission, TX","42.0%","50.6%"
"1725942291-223","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Medford, OR","65.0%","74.7%"
"1725942291-224","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Memphis, TN-MS-AR","51.0%","57.8%"
"1725942291-225","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Merced, CA","47.0%","58.2%"
"1725942291-226","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Miami-Fort Lauderdale-Pompano Beach, FL","63.9%","73.0%"
"1725942291-227","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Michigan City-La Porte, IN","53.1%","57.4%"
"1725942291-228","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Midland, MI","66.8%","76.4%"
"1725942291-229","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Midland, TX","46.6%","56.0%"
"1725942291-230","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Milwaukee-Waukesha, WI","69.2%","75.9%"
"1725942291-231","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Minneapolis-St. Paul-Bloomington, MN-WI","74.4%","81.1%"
"1725942291-232","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Missoula, MT","64.1%","76.2%"
"1725942291-233","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Mobile, AL","55.6%","59.2%"
"1725942291-234","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Modesto, CA","50.9%","62.0%"
"1725942291-235","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Monroe, LA","59.7%","59.3%"
"1725942291-236","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Monroe, MI","64.0%","72.5%"
"1725942291-237","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Montgomery, AL","58.6%","60.7%"
"1725942291-238","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Morgantown, WV","43.9%","50.3%"
"1725942291-239","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Morristown, TN","45.3%","54.3%"
"1725942291-240","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Mount Vernon-Anacortes, WA","62.7%","77.7%"
"1725942291-241","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Muncie, IN","48.6%","53.2%"
"1725942291-242","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Muskegon, MI","59.6%","69.2%"
"1725942291-243","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","56.6%","70.2%"
"1725942291-244","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Napa, CA","63.7%","74.4%"
"1725942291-245","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Naples-Marco Island, FL","67.7%","78.3%"
"1725942291-246","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Nashville-Davidson--Murfreesboro--Franklin, TN","53.2%","64.1%"
"1725942291-247","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","New Bern, NC","60.7%","69.5%"
"1725942291-248","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","New Haven-Milford, CT","59.6%","65.2%"
"1725942291-249","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","New Orleans-Metairie, LA","59.8%","64.2%"
"1725942291-250","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","New York-Newark-Jersey City, NY-NJ-PA","58.4%","63.6%"
"1725942291-251","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Niles, MI","62.3%","70.8%"
"1725942291-252","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","North Port-Sarasota-Bradenton, FL","66.8%","75.0%"
"1725942291-253","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Norwich-New London, CT","59.5%","67.1%"
"1725942291-254","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Ocala, FL","63.7%","70.1%"
"1725942291-255","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Ocean City, NJ","64.8%","75.4%"
"1725942291-256","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Odessa, TX","36.9%","45.6%"
"1725942291-257","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Ogden-Clearfield, UT","57.7%","68.3%"
"1725942291-258","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Oklahoma City, OK","52.9%","55.4%"
"1725942291-259","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Olympia-Lacey-Tumwater, WA","62.5%","76.3%"
"1725942291-260","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Omaha-Council Bluffs, NE-IA","62.6%","70.1%"
"1725942291-261","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Orlando-Kissimmee-Sanford, FL","62.8%","69.9%"
"1725942291-262","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Oshkosh-Neenah, WI","65.0%","70.3%"
"1725942291-263","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Owensboro, KY","62.6%","65.6%"
"1725942291-264","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Oxnard-Thousand Oaks-Ventura, CA","62.4%","73.9%"
"1725942291-265","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Palm Bay-Melbourne-Titusville, FL","69.5%","76.0%"
"1725942291-266","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Panama City, FL","63.1%","67.7%"
"1725942291-267","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Parkersburg-Vienna, WV","53.0%","58.7%"
"1725942291-268","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pensacola-Ferry Pass-Brent, FL","65.0%","71.9%"
"1725942291-269","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Peoria, IL","60.3%","65.8%"
"1725942291-270","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","66.6%","73.2%"
"1725942291-271","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Phoenix-Mesa-Chandler, AZ","52.6%","68.2%"
"1725942291-272","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pine Bluff, AR","46.3%","46.9%"
"1725942291-273","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pittsburgh, PA","64.8%","72.2%"
"1725942291-274","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pittsfield, MA","63.5%","67.9%"
"1725942291-275","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pocatello, ID","55.4%","63.4%"
"1725942291-276","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Port St. Lucie, FL","65.2%","73.7%"
"1725942291-277","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Portland-South Portland, ME","73.8%","80.5%"
"1725942291-278","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Portland-Vancouver-Hillsboro, OR-WA","64.7%","76.9%"
"1725942291-279","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Poughkeepsie-Newburgh-Middletown, NY","57.0%","63.7%"
"1725942291-280","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Prescott Valley-Prescott, AZ","62.4%","75.8%"
"1725942291-281","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Providence-Warwick, RI-MA","58.3%","63.4%"
"1725942291-282","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Provo-Orem, UT","55.5%","69.8%"
"1725942291-283","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Pueblo, CO","63.5%","69.7%"
"1725942291-284","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Punta Gorda, FL","65.3%","74.6%"
"1725942291-285","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Racine, WI","64.8%","72.4%"
"1725942291-286","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Raleigh-Cary, NC","70.4%","80.0%"
"1725942291-287","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rapid City, SD","57.5%","68.0%"
"1725942291-288","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Reading, PA","59.4%","64.9%"
"1725942291-289","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Redding, CA","58.1%","67.4%"
"1725942291-290","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Reno, NV","65.7%","73.5%"
"1725942291-291","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Richmond, VA","67.8%","73.6%"
"1725942291-292","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Riverside-San Bernardino-Ontario, CA","48.5%","61.9%"
"1725942291-293","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Roanoke, VA","62.6%","68.8%"
"1725942291-294","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rochester, MN","72.5%","79.2%"
"1725942291-295","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rochester, NY","59.7%","64.8%"
"1725942291-296","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rockford, IL","57.6%","62.7%"
"1725942291-297","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rocky Mount, NC","65.0%","71.5%"
"1725942291-298","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Rome, GA","49.3%","58.5%"
"1725942291-299","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sacramento-Roseville-Folsom, CA","56.9%","69.9%"
"1725942291-300","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Saginaw, MI","63.5%","70.2%"
"1725942291-301","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Salem, OR","59.7%","71.5%"
"1725942291-302","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Salinas, CA","57.2%","68.5%"
"1725942291-303","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Salisbury, MD-DE","60.4%","67.7%"
"1725942291-304","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Salt Lake City, UT","57.2%","69.4%"
"1725942291-305","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Angelo, TX","45.0%","52.5%"
"1725942291-306","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Antonio-New Braunfels, TX","47.6%","59.7%"
"1725942291-307","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Diego-Chula Vista-Carlsbad, CA","57.7%","70.1%"
"1725942291-308","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Francisco-Oakland-Berkeley, CA","62.3%","72.2%"
"1725942291-309","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Jose-Sunnyvale-Santa Clara, CA","59.5%","72.1%"
"1725942291-310","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","San Luis Obispo-Paso Robles, CA","61.3%","72.6%"
"1725942291-311","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Santa Cruz-Watsonville, CA","66.6%","74.8%"
"1725942291-312","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Santa Fe, NM","65.3%","71.2%"
"1725942291-313","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Santa Maria-Santa Barbara, CA","62.0%","69.9%"
"1725942291-314","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Santa Rosa-Petaluma, CA","64.3%","75.5%"
"1725942291-315","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Savannah, GA","53.3%","62.4%"
"1725942291-316","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Scranton--Wilkes-Barre, PA","58.4%","65.4%"
"1725942291-317","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Seattle-Tacoma-Bellevue, WA","63.4%","75.9%"
"1725942291-318","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sebastian-Vero Beach, FL","67.3%","76.9%"
"1725942291-319","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sebring-Avon Park, FL","58.6%","66.5%"
"1725942291-320","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sheboygan, WI","67.7%","74.3%"
"1725942291-321","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sherman-Denison, TX","51.0%","61.7%"
"1725942291-322","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Shreveport-Bossier City, LA","56.7%","59.1%"
"1725942291-323","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sierra Vista-Douglas, AZ","52.9%","65.0%"
"1725942291-324","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sioux City, IA-NE-SD","60.9%","62.8%"
"1725942291-325","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sioux Falls, SD","60.8%","68.4%"
"1725942291-326","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","South Bend-Mishawaka, IN-MI","55.9%","59.1%"
"1725942291-327","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Spartanburg, SC","54.5%","62.7%"
"1725942291-328","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Spokane-Spokane Valley, WA","61.0%","73.3%"
"1725942291-329","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Springfield, IL","64.6%","69.9%"
"1725942291-330","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Springfield, MA","60.2%","64.2%"
"1725942291-331","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Springfield, MO","59.4%","64.1%"
"1725942291-332","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Springfield, OH","59.4%","61.7%"
"1725942291-333","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","St. Cloud, MN","68.4%","73.4%"
"1725942291-334","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","St. George, UT","55.1%","72.0%"
"1725942291-335","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","St. Joseph, MO-KS","54.6%","58.5%"
"1725942291-336","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","St. Louis, MO-IL","64.7%","68.5%"
"1725942291-337","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","State College, PA","59.6%","61.1%"
"1725942291-338","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Staunton, VA","59.5%","67.3%"
"1725942291-339","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Stockton, CA","49.5%","60.0%"
"1725942291-340","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Sumter, SC","56.1%","63.2%"
"1725942291-341","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Syracuse, NY","56.9%","63.9%"
"1725942291-342","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tallahassee, FL","66.7%","71.4%"
"1725942291-343","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tampa-St. Petersburg-Clearwater, FL","63.5%","71.8%"
"1725942291-344","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Terre Haute, IN","50.1%","55.0%"
"1725942291-345","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Texarkana, TX-AR","50.0%","54.4%"
"1725942291-346","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","The Villages, FL","69.8%","79.8%"
"1725942291-347","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Toledo, OH","62.0%","63.9%"
"1725942291-348","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Topeka, KS","57.5%","65.6%"
"1725942291-349","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Trenton-Princeton, NJ","62.5%","67.6%"
"1725942291-350","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tucson, AZ","56.1%","68.1%"
"1725942291-351","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tulsa, OK","55.3%","57.9%"
"1725942291-352","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tuscaloosa, AL","54.2%","55.0%"
"1725942291-353","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Twin Falls, ID","52.7%","59.9%"
"1725942291-354","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Tyler, TX","52.9%","61.6%"
"1725942291-355","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Urban Honolulu, HI","40.5%","52.3%"
"1725942291-356","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Utica-Rome, NY","51.8%","58.8%"
"1725942291-357","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Valdosta, GA","44.8%","53.3%"
"1725942291-358","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Vallejo, CA","53.7%","64.9%"
"1725942291-359","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Victoria, TX","49.4%","54.4%"
"1725942291-360","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Vineland-Bridgeton, NJ","50.4%","57.8%"
"1725942291-361","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Virginia Beach-Norfolk-Newport News, VA-NC","59.8%","65.0%"
"1725942291-362","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Visalia, CA","44.3%","55.5%"
"1725942291-363","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Waco, TX","45.0%","53.9%"
"1725942291-364","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Walla Walla, WA","58.6%","67.2%"
"1725942291-365","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Warner Robins, GA","54.5%","63.9%"
"1725942291-366","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Washington-Arlington-Alexandria, DC-VA-MD-WV","68.6%","74.5%"
"1725942291-367","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Waterloo-Cedar Falls, IA","65.0%","69.7%"
"1725942291-368","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Watertown-Fort Drum, NY","44.6%","50.3%"
"1725942291-369","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wausau-Weston, WI","66.9%","73.4%"
"1725942291-370","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Weirton-Steubenville, WV-OH","56.6%","61.1%"
"1725942291-371","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wenatchee, WA","61.9%","79.3%"
"1725942291-372","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wheeling, WV-OH","54.3%","59.4%"
"1725942291-373","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wichita Falls, TX","42.2%","51.4%"
"1725942291-374","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wichita, KS","53.4%","62.3%"
"1725942291-375","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Williamsport, PA","55.9%","66.2%"
"1725942291-376","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Wilmington, NC","62.4%","74.1%"
"1725942291-377","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Winchester, VA-WV","59.1%","68.0%"
"1725942291-378","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Winston-Salem, NC","64.2%","72.6%"
"1725942291-379","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Worcester, MA-CT","62.4%","67.5%"
"1725942291-380","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Yakima, WA","53.8%","64.1%"
"1725942291-381","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","York-Hanover, PA","61.0%","68.9%"
"1725942291-382","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Youngstown-Warren-Boardman, OH-PA","61.0%","64.7%"
"1725942291-383","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Yuba City, CA","50.4%","61.6%"
"1725942291-384","https://election.lab.ufl.edu/voter-turnout-ratesamong-metropolitan-statistical-areas/","Yuma, AZ","41.7%","55.7%"
